timestamp,content,label
2025/1/15 21:42,综艺节目[看],0
2025/1/15 22:04,好久没刷到开盲盒视频了,0
2025/1/15 22:15,4000万给谁啊,1
2025/1/15 22:15,藏到座椅下面可以吗,0
2025/1/15 22:21,马修就没赢过啊[捂脸],0
2025/1/15 22:24,[暗中观察]早不推晚不推偏偏要睡了才推,0
2025/1/15 22:29,买的没有卖的精，x光扫一下能累死人吗,1
2025/1/15 22:36,2.5×7=17.5达不溜,0
2025/1/15 22:43,[666][666][666],0
2025/1/15 22:45,往外运不让运，往家里拉还不让拉[微笑][暗中观察]你们到底是那一伙的啊,1
2025/1/15 22:51,逆天马修 把把志在必得把把亏,0
2025/1/15 22:52,时隔半年，又刷到了,0
2025/1/15 22:58,[666][666][666],0
2025/1/15 23:17,问题不是在于藏黄金，而我哪里来这么多的黄金,0
2025/1/15 23:19,终于找到了，差点迷失了,0
2025/1/15 23:45,直接做成一个配件不好吗，比如车门，或者排气管,0
2025/1/16 0:01,一千美元都不值,1
2025/1/16 0:15,[666][666][666],0
2025/1/16 0:32,坐城车壳 尾翼之类的,0
2025/1/16 0:34,我以为国内外都统一按照国际金价[呆无辜][呆无辜][呆无辜],0
2025/1/16 0:48,马修还没破产吗,1
2025/1/16 1:04,这个经常都是赚，其实最主要的还是你要有销路能快速变现。一般人去就是拿一堆垃圾。,0
2025/1/16 4:17,这就是个节目好像,0
2025/1/16 5:14,要是都确定那么挣钱，人家自己不会开啊[捂脸],0
2025/1/16 7:10,内应,1
2025/1/16 7:18,18万就这些,1
2025/1/16 7:51,没收吗？,0
2025/1/16 8:10,被点了,0
2025/1/16 9:04,球姐得劲儿,0
2025/1/16 9:42,导弹和狙击枪,0
2025/1/16 10:02,[赞][赞][赞],0
2025/1/16 10:02,[666][666][666],0
2025/1/16 10:18,国外采购不用3000万吧,0
2025/1/16 10:53,他们不懂围标嘛,1
2025/1/16 11:14,被点了,0
2025/1/16 11:37,@豪马赤,0
2025/1/16 11:48,中国的集装箱最不值钱,1
2025/1/16 11:49,他们这个会不会也是剧本,0
2025/1/16 11:53,这都能查出来，肯定有人举报了吧,1
2025/1/16 11:53,是免费的科技与很活,0
2025/1/16 12:05,把它做成一个密码箱装衣服不好吗,0
2025/1/16 12:09,你想赚国家的差价，国家赚你的本金，还增加了国家的黄金储备，没毛病,1
2025/1/16 12:17,@至臻,0
2025/1/16 12:19,@凤梨碎冰冰??,0
2025/1/16 12:20,@亚非利欧 @还是没变 @被富婆拐走 @小小ft @饭里加点地黄丸，阿姨说我时间长 @小新小新 @??,0
2025/1/16 12:21,安娜是托,1
2025/1/16 12:23,。给人点了水,0
2025/1/16 12:24,你去哪打螺丝,1
2025/1/16 12:35,@MBL,1
2025/1/16 13:17,[看][看][看],0
2025/1/16 13:46,那辆吉普是拐杖星人的。,1
2025/1/16 13:50,安娜像托??,0
2025/1/16 14:24,这肯定被点了,0
2025/1/16 14:32,马修这集没血亏差评。,1
2025/1/16 14:54,豹式坦克？？？？？,0
2025/1/16 15:45,怎么找到的呢？,0
2025/1/16 15:48,[666][666][666],0
2025/1/16 16:13,@乐以风采为之章,0
2025/1/16 16:31,国内有这样的生意嘛[捂脸],0
2025/1/16 16:37,都是剧本,1
2025/1/16 16:38,黄金轮毂怎么样？,0
2025/1/16 16:57,[666][666][666],0
2025/1/16 16:58,[666][666][666],0
2025/1/16 17:29,安娜是个托[呲牙],1
2025/1/16 17:49,段子看看就算了,0
2025/1/16 17:56,着查出来没收吗。还给他吗。,0
2025/1/16 18:17,@非席 @珏jue @手机用户71167159157 @羽殁诶,0
2025/1/16 18:24,[发呆]这也不行,1
2025/1/16 18:58,安娜势在必得,0
2025/1/16 19:23,安娜每次都志在必得,0
2025/1/16 19:27,我终于刷回来了[泪奔],0
2025/1/16 19:34,毒死就算开出来，也卖不出去吧[尬笑],1
2025/1/16 19:41,聋子：？？？瞎子：细康哑巴：…,1
2025/1/16 19:47,被点水了,0
2025/1/16 19:53,@雪花酥,0
2025/1/16 20:18,一个打木桶卖1000美元，牛吹上天，卖50元,1
2025/1/16 21:02,年终奖金[呲牙],0
2025/1/16 21:14,我觉得入境要放松，出境要严管，给国家增加财富没有什么不好的,0
2025/1/16 21:21,有内鬼,1
2025/1/16 21:25,又被点了,0
2025/1/16 21:38,给你个建议，把这玩意儿做成合金，回来再熔,1
2025/1/16 21:38,为什么不能把金融了做成内饰再喷漆呢[尬笑],0
2025/1/16 22:01,冤种马修[捂脸],1
2025/1/16 22:19,[666][666][666],0
2025/1/16 22:25,这都能查到   我想知道这事怎么处理？归还还是？,0
2025/1/16 22:27,又发了一笔横财,0
2025/1/16 22:43,指定被人举报了，不然不会这么精准的[捂脸],1
2025/1/16 22:43,这都能查到[发呆][发呆][发呆]卧槽，这是咋发现的[发呆][发呆],1
2025/1/16 22:44,合法抢劫,1
2025/1/16 22:46,做个纯金方向盘，缝上皮套！,0
2025/1/16 22:53,海关赚疯了[泣不成声],1
2025/1/16 22:57,解说认真的吗，一个木桶值1000美元[酷拽],1
2025/1/16 23:01,马修这老灯[捂脸]好久不见啊[感谢],0
2025/1/16 23:05,你知道海有台机器扫描议吗，和车站一样[捂脸],0
2025/1/16 23:43,OK,0
2025/1/17 0:11,熔成汽车脚垫可以吗？,0
2025/1/17 0:51,"养号养号到处溜达
超级无敌活跃账号，
多曝光曝光，曝光曝光 养号养号到处溜达
超级无敌活跃账号，
多曝光曝光，曝光曝光",1
2025/1/17 0:54,牛逼,0
2025/1/17 0:55,什么主要是东西都是国家垄断,1
2025/1/17 2:08,充电线呢,0
2025/1/17 4:06,这个节目叫storage wars，第一季是2010开始的。都有一些年头了，还在翻来覆去的发。,0
2025/1/17 9:14,直接做成车轮胎肯定没事,0
2025/1/17 9:21,没人举报你能查着？,1
2025/1/17 9:30,不知道钱出去没人管 ，进来就要管吗 ？ [捂脸][捂脸],0
2025/1/17 10:50,这就是有线人。[呲牙][呲牙]电视上都这么演的。,0
2025/1/17 10:56,果敢掏的金吧,1
2025/1/17 11:27,怎么查到的[捂脸],0
2025/1/17 11:43,警察发财了，人家破产了[捂脸],1
2025/1/17 11:44,都是内线举报的[捂脸],1
2025/1/17 12:01,@??????Gilgamesh @非常严重的拖延症 @折纸crazy @茗,0
2025/1/17 12:14,[感谢]??作者你好很好看支持你～祝福你们所有看到我的评论的朋友们的全家人平平安安健健康康快快乐乐和和睦睦美好美丽每一天???,0
2025/1/17 13:00,[惊讶][惊讶][惊讶],0
2025/1/17 13:20,指定被点炮了  不然不可能发现[看],0
2025/1/17 13:37,谢谢老铁送的年终奖[呲牙],0
2025/1/17 14:03,把这些黄金做成此车零部件装车上，有问题吗？,0
2025/1/17 15:29,这些黄金最后进谁的口袋里了,1
2025/1/17 15:40,肯定是被点了,1
2025/1/17 15:42,又被点了[捂脸],0
2025/1/17 15:45,点水了,0
2025/1/17 16:38,这是怎么发现的呢 是不是有人点的,0
2025/1/17 16:40,@一 @196287,0
2025/1/17 16:50,哈哈没收。,0
2025/1/17 16:50,[抠鼻]养一万只鸽子，一只背10克。,0
2025/1/17 17:01,[赞][赞][赞],0
2025/1/17 17:32,男生不回信息再干啥[捂脸][赞],0
2025/1/17 19:46,马修每次亏,1
2025/1/17 19:49,我就想问，这是怎么被发现的？,0
2025/1/17 19:49,怎么处置？,0
2025/1/17 20:12,全车线路用黄金代替,1
2025/1/17 20:30,跟着马修混三天饿九顿,1
2025/1/17 20:54,[666][666][666],0
2025/1/17 21:27,[发呆],0
2025/1/17 21:55,这个给广东佬和福建佬办啊[看]直接定位器?浮漂,1
2025/1/17 22:04,全车电路铜换成黄金,0
2025/1/17 22:06,有鬼,1
2025/1/17 22:21,这是被人点了吧,1
2025/1/17 22:48,[捂脸][捂脸][捂脸],0
2025/1/17 23:38,镀金后再喷漆呢[看],0
2025/1/18 0:50,把黄金做成配件，喷漆安车上,0
2025/1/18 1:50,告诉锻刀大赛我今天先不去了,0
2025/1/18 2:06,@奶猪（减脂版） @啵酱 @yì @鸭子遇鹿 八嘎呀鹿 @小 伙 @真的要毁了我吗,1
2025/1/18 2:25,这不是纯剧本？,1
2025/1/18 3:07,@夏依佟,0
2025/1/18 3:14,他就不能把骑车部分零件换成黄金的吗[泣不成声] 倒个模，泡个水的事[思考],0
2025/1/18 4:47,@迪迦奥特曼（复合形） ？,0
2025/1/18 5:43,被人点水了吧,1
2025/1/18 7:59,海关就喜欢这种送钱的,1
2025/1/18 9:26,国家又有额外收入了,0
2025/1/18 9:28,[666][666][666],0
2025/1/18 9:50,@?? @晚风拂过脸庞 @吃点咪咪条_ @T_T @华尔街 @1． @??,0
2025/1/18 10:21,@珂珂珂达鸭,0
2025/1/18 11:54,[666][666][666],0
2025/1/18 12:36,还不如金子融了，做成备胎轮毂，喷漆，套上备胎，安全呢,1
2025/1/18 13:53,你们想到的地方，他们比你有经验,0
2025/1/18 14:25,[捂脸]@琉璃（原神）[栗],0
2025/1/18 14:53,每次都是为了穿插广告,1
2025/1/18 14:59,绝对是被点水了[捂脸][捂脸],0
2025/1/18 15:40,中国人有钱，只配购买贵的黄金。[看],1
2025/1/18 15:45,130斤黄金,0
2025/1/18 16:57,007里面的，黄金做辆车[呲牙][呲牙][呲牙],0
2025/1/18 17:21,直接弄几个黄金汽车配件[呲牙],0
2025/1/18 18:02,@十月无晴天 @轩子,0
2025/1/18 18:22,刚入行小白,0
2025/1/18 18:31,点炮了[捂脸],0
2025/1/18 19:06,醋才值钱,0
2025/1/18 19:46,[666][666][666],0
2025/1/18 19:49,这4000万的黄金，归谁所有,0
2025/1/18 20:09,不是被点谁信…,1
2025/1/18 20:12,这种海关走法成功率低,0
2025/1/18 20:13,怎么发现的，有内鬼吗,1
2025/1/18 21:07,没人举报海关是查不出来的,1
2025/1/18 21:59,这玩意没人举报，都不好找,1
2025/1/18 22:45,咋知道的[抠鼻],0
2025/1/18 23:04,金价不是统一的吗，怎么还走私,1
2025/1/18 23:13,这是被举报的吧[捂脸],1
2025/1/18 23:14,@陈隅 @该回来了  这对吗？,0
2025/1/18 23:29,这业绩,0
2025/1/19 1:04,这是德国走私的黄金吧，德国金价604，中国回收629，如果这些黄金走私货进来光利润差就几百万。,0
2025/1/19 2:16,xinlang。    那,1
2025/1/19 2:16,那 吧,0
2025/1/19 2:17,那,0
2025/1/19 2:42,????,0
2025/1/19 7:36,用锡纸包裹好还能测出来吗？[捂脸],0
2025/1/19 8:19,@笑奈何?自量力● @吴念卿 笑死了,0
2025/1/19 9:18,查处成国家的，名义上来说，是不是有属于我得一份,0
2025/1/19 9:20,@卡尔 @翻斗花园突破手牛爷爷,0
2025/1/19 9:23,就是说只有国内贵呗？,1
2025/1/19 10:11,@呕你酱。 [发呆][发呆],0
2025/1/19 10:18,有内鬼吧,1
2025/1/19 11:08,肯定有人走漏了风声,1
2025/1/19 11:45,这个安娜就是个搅屎棍,1
2025/1/19 12:03,被点,1
2025/1/19 12:59,@白玉京 @Arcobaleno @capital @kk @Eurekaa,0
2025/1/19 13:42,弄成4个钢圈不行么[灵机一动],0
2025/1/19 14:01,绝对被点了,1
2025/1/19 14:59,一个桶能卖6000块钱？,0
2025/1/19 15:33,这玩意走水路不好吗[冷漠],1
2025/1/19 15:35,发财了,0
2025/1/19 16:13,[666][666][666],0
2025/1/19 16:20,安娜百分百是托，抬价的。,1
2025/1/19 16:37,把金条做成一定比例合金齿轮空车跑回来再加工，[捂脸],0
2025/1/19 16:44,@荷华 @展观 @??camellia.?? @五月初雪 @???? @憋在背后蛐蛐我 @蜂蜜熊 @饭の糕,0
2025/1/19 17:10,6,0
2025/1/19 17:47,如果没有情报，靠检查能查出来就怪事了，都是提前得到情报了,0
2025/1/19 18:14,真优秀,0
2025/1/19 18:44,果然15000刀就是一个风险标准，好多超过15000的基本都亏了,0
2025/1/19 19:26,做成排气管还好点[大笑],0
2025/1/19 19:39,假的，集装箱不能装这些,1
2025/1/19 19:55,没内鬼抓不到,1
2025/1/19 20:08,[看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看][看],0
2025/1/19 20:15,点水了,0
2025/1/19 21:18,直接做成零部件不就得了,0
2025/1/19 21:54,那这肯定不是中国来的集装箱,0
2025/1/19 22:35,[666][666][666],0
2025/1/19 22:52,有人举报，否则，哈哈哈,1
2025/1/19 23:01,绝对被举报的[看],1
2025/1/19 23:05,马修只对神秘东方货物柜感兴趣,0
2025/1/20 0:04,这报价也是服了，一个木桶一千美元。。。,0
2025/1/20 0:54,安娜是个托[笑哭],1
2025/1/20 0:56,融了，做成车里的线路[呲牙][呲牙][呲牙],0
2025/1/20 1:08,被点了，有内鬼,1
